       x:             u(x):          v(x):  
     0.54310000     0.45254594     0.45254590
     0.54320000     0.45245032     0.45245029
     0.54330000     0.45235470     0.45235466
     0.54340000     0.45225907     0.45225903
     0.54350000     0.45216344     0.45216340
     0.54360000     0.45206780     0.45206777
     0.54370000     0.45197216     0.45197213
     0.54380000     0.45187652     0.45187648
     0.54390000     0.45178087     0.45178083
     0.54400000     0.45168521     0.45168518
     0.54410000     0.45158956     0.45158952
     0.54420000     0.45149389     0.45149386
     0.54430000     0.45139823     0.45139819
     0.54440000     0.45130256     0.45130252
     0.54450000     0.45120688     0.45120684
     0.54460000     0.45111120     0.45111116
     0.54470000     0.45101552     0.45101548
     0.54480000     0.45091983     0.45091979
     0.54490000     0.45082414     0.45082410
     0.54500000     0.45072844     0.45072840
     0.54510000     0.45063274     0.45063270
     0.54520000     0.45053703     0.45053699
     0.54530000     0.45044132     0.45044128
     0.54540000     0.45034561     0.45034557
     0.54550000     0.45024989     0.45024985
     0.54560000     0.45015417     0.45015413
     0.54570000     0.45005844     0.45005840
     0.54580000     0.44996271     0.44996267
     0.54590000     0.44986697     0.44986693
     0.54600000     0.44977123     0.44977120
     0.54610000     0.44967549     0.44967545
     0.54620000     0.44957974     0.44957970
     0.54630000     0.44948399     0.44948395
     0.54640000     0.44938823     0.44938819
     0.54650000     0.44929247     0.44929243
     0.54660000     0.44919670     0.44919667
     0.54670000     0.44910094     0.44910090
     0.54680000     0.44900516     0.44900512
     0.54690000     0.44890938     0.44890935
     0.54700000     0.44881360     0.44881356
     0.54710000     0.44871782     0.44871778
     0.54720000     0.44862202     0.44862199
     0.54730000     0.44852623     0.44852619
     0.54740000     0.44843043     0.44843039
     0.54750000     0.44833463     0.44833459
     0.54760000     0.44823882     0.44823878
     0.54770000     0.44814301     0.44814297
     0.54780000     0.44804719     0.44804716
     0.54790000     0.44795137     0.44795134
     0.54800000     0.44785555     0.44785551
     0.54810000     0.44775972     0.44775968
     0.54820000     0.44766389     0.44766385
     0.54830000     0.44756805     0.44756802
     0.54840000     0.44747221     0.44747217
     0.54850000     0.44737637     0.44737633
     0.54860000     0.44728052     0.44728048
     0.54870000     0.44718466     0.44718463
     0.54880000     0.44708881     0.44708877
     0.54890000     0.44699295     0.44699291
     0.54900000     0.44689708     0.44689704
     0.54910000     0.44680121     0.44680117
     0.54920000     0.44670534     0.44670530
     0.54930000     0.44660946     0.44660942
     0.54940000     0.44651358     0.44651354
     0.54950000     0.44641769     0.44641765
     0.54960000     0.44632180     0.44632176
     0.54970000     0.44622591     0.44622587
     0.54980000     0.44613001     0.44612997
     0.54990000     0.44603411     0.44603407
     0.55000000     0.44593820     0.44593816
     0.55010000     0.44584229     0.44584225
     0.55020000     0.44574637     0.44574634
     0.55030000     0.44565045     0.44565042
     0.55040000     0.44555453     0.44555449
     0.55050000     0.44545860     0.44545857
     0.55060000     0.44536267     0.44536264
     0.55070000     0.44526674     0.44526670
     0.55080000     0.44517080     0.44517076
     0.55090000     0.44507486     0.44507482
     0.55100000     0.44497891     0.44497887
     0.55110000     0.44488296     0.44488292
     0.55120000     0.44478700     0.44478696
     0.55130000     0.44469104     0.44469100
     0.55140000     0.44459508     0.44459504
     0.55150000     0.44449911     0.44449907
     0.55160000     0.44440314     0.44440310
     0.55170000     0.44430716     0.44430713
     0.55180000     0.44421118     0.44421115
     0.55190000     0.44411520     0.44411516
     0.55200000     0.44401921     0.44401918
     0.55210000     0.44392322     0.44392318
     0.55220000     0.44382723     0.44382719
     0.55230000     0.44373123     0.44373119
     0.55240000     0.44363522     0.44363519
     0.55250000     0.44353921     0.44353918
     0.55260000     0.44344320     0.44344317
     0.55270000     0.44334719     0.44334715
     0.55280000     0.44325117     0.44325113
     0.55290000     0.44315514     0.44315511
     0.55300000     0.44305912     0.44305908
     0.55310000     0.44296309     0.44296305
     0.55320000     0.44286705     0.44286701
     0.55330000     0.44277101     0.44277097
     0.55340000     0.44267497     0.44267493
     0.55350000     0.44257892     0.44257888
     0.55360000     0.44248287     0.44248283
     0.55370000     0.44238681     0.44238678
     0.55380000     0.44229075     0.44229072
     0.55390000     0.44219469     0.44219465
     0.55400000     0.44209862     0.44209859
     0.55410000     0.44200255     0.44200252
     0.55420000     0.44190648     0.44190644
     0.55430000     0.44181040     0.44181036
     0.55440000     0.44171432     0.44171428
     0.55450000     0.44161823     0.44161819
     0.55460000     0.44152214     0.44152210
     0.55470000     0.44142605     0.44142601
     0.55480000     0.44132995     0.44132991
     0.55490000     0.44123385     0.44123381
     0.55500000     0.44113774     0.44113770
     0.55510000     0.44104163     0.44104159
     0.55520000     0.44094552     0.44094548
     0.55530000     0.44084940     0.44084936
     0.55540000     0.44075328     0.44075324
     0.55550000     0.44065715     0.44065711
     0.55560000     0.44056102     0.44056099
     0.55570000     0.44046489     0.44046485
     0.55580000     0.44036875     0.44036871
     0.55590000     0.44027261     0.44027257
     0.55600000     0.44017647     0.44017643
     0.55610000     0.44008032     0.44008028
     0.55620000     0.43998416     0.43998413
     0.55630000     0.43988801     0.43988797
     0.55640000     0.43979185     0.43979181
     0.55650000     0.43969568     0.43969565
     0.55660000     0.43959952     0.43959948
     0.55670000     0.43950335     0.43950331
     0.55680000     0.43940717     0.43940713
     0.55690000     0.43931099     0.43931095
     0.55700000     0.43921481     0.43921477
     0.55710000     0.43911862     0.43911858
     0.55720000     0.43902243     0.43902239
     0.55730000     0.43892624     0.43892620
     0.55740000     0.43883004     0.43883000
     0.55750000     0.43873383     0.43873380
     0.55760000     0.43863763     0.43863759
     0.55770000     0.43854142     0.43854138
     0.55780000     0.43844521     0.43844517
     0.55790000     0.43834899     0.43834895
     0.55800000     0.43825277     0.43825273
     0.55810000     0.43815654     0.43815651
     0.55820000     0.43806031     0.43806028
     0.55830000     0.43796408     0.43796405
     0.55840000     0.43786785     0.43786781
     0.55850000     0.43777161     0.43777157
     0.55860000     0.43767536     0.43767533
     0.55870000     0.43757912     0.43757908
     0.55880000     0.43748286     0.43748283
     0.55890000     0.43738661     0.43738657
     0.55900000     0.43729035     0.43729031
     0.55910000     0.43719409     0.43719405
     0.55920000     0.43709782     0.43709779
     0.55930000     0.43700155     0.43700152
     0.55940000     0.43690528     0.43690524
     0.55950000     0.43680900     0.43680897
     0.55960000     0.43671272     0.43671268
     0.55970000     0.43661644     0.43661640
     0.55980000     0.43652015     0.43652011
     0.55990000     0.43642386     0.43642382
     0.56000000     0.43632756     0.43632752
     0.56010000     0.43623126     0.43623122
     0.56020000     0.43613496     0.43613492
     0.56030000     0.43603865     0.43603861
     0.56040000     0.43594234     0.43594230
     0.56050000     0.43584603     0.43584599
     0.56060000     0.43574971     0.43574967
     0.56070000     0.43565339     0.43565335
     0.56080000     0.43555706     0.43555703
     0.56090000     0.43546073     0.43546070
     0.56100000     0.43536440     0.43536436
     0.56110000     0.43526806     0.43526803
     0.56120000     0.43517172     0.43517169
     0.56130000     0.43507538     0.43507534
     0.56140000     0.43497903     0.43497900
     0.56150000     0.43488268     0.43488265
     0.56160000     0.43478633     0.43478629
     0.56170000     0.43468997     0.43468993
     0.56180000     0.43459361     0.43459357
     0.56190000     0.43449724     0.43449721
     0.56200000     0.43440087     0.43440084
     0.56210000     0.43430450     0.43430446
     0.56220000     0.43420812     0.43420809
     0.56230000     0.43411174     0.43411171
     0.56240000     0.43401536     0.43401533
     0.56250000     0.43391897     0.43391894
     0.56260000     0.43382258     0.43382255
     0.56270000     0.43372619     0.43372615
     0.56280000     0.43362979     0.43362976
     0.56290000     0.43353339     0.43353335
     0.56300000     0.43343698     0.43343695
     0.56310000     0.43334058     0.43334054
     0.56320000     0.43324416     0.43324413
     0.56330000     0.43314775     0.43314771
     0.56340000     0.43305133     0.43305129
     0.56350000     0.43295491     0.43295487
     0.56360000     0.43285848     0.43285844
     0.56370000     0.43276205     0.43276201
     0.56380000     0.43266562     0.43266558
     0.56390000     0.43256918     0.43256914
     0.56400000     0.43247274     0.43247270
     0.56410000     0.43237629     0.43237626
     0.56420000     0.43227984     0.43227981
     0.56430000     0.43218339     0.43218336
     0.56440000     0.43208694     0.43208690
     0.56450000     0.43199048     0.43199044
     0.56460000     0.43189402     0.43189398
     0.56470000     0.43179755     0.43179752
     0.56480000     0.43170108     0.43170105
     0.56490000     0.43160461     0.43160457
     0.56500000     0.43150813     0.43150810
     0.56510000     0.43141165     0.43141162
     0.56520000     0.43131517     0.43131514
     0.56530000     0.43121868     0.43121865
     0.56540000     0.43112219     0.43112216
     0.56550000     0.43102570     0.43102566
     0.56560000     0.43092920     0.43092917
     0.56570000     0.43083270     0.43083267
     0.56580000     0.43073620     0.43073616
     0.56590000     0.43063969     0.43063965
     0.56600000     0.43054318     0.43054314
     0.56610000     0.43044666     0.43044663
     0.56620000     0.43035015     0.43035011
     0.56630000     0.43025362     0.43025359
     0.56640000     0.43015710     0.43015706
     0.56650000     0.43006057     0.43006054
     0.56660000     0.42996404     0.42996400
     0.56670000     0.42986750     0.42986747
     0.56680000     0.42977096     0.42977093
     0.56690000     0.42967442     0.42967439
     0.56700000     0.42957788     0.42957784
     0.56710000     0.42948133     0.42948129
     0.56720000     0.42938477     0.42938474
     0.56730000     0.42928822     0.42928818
     0.56740000     0.42919166     0.42919162
     0.56750000     0.42909510     0.42909506
     0.56760000     0.42899853     0.42899849
     0.56770000     0.42890196     0.42890192
     0.56780000     0.42880539     0.42880535
     0.56790000     0.42870881     0.42870877
     0.56800000     0.42861223     0.42861219
     0.56810000     0.42851565     0.42851561
     0.56820000     0.42841906     0.42841902
     0.56830000     0.42832247     0.42832243
     0.56840000     0.42822587     0.42822584
     0.56850000     0.42812928     0.42812924
     0.56860000     0.42803268     0.42803264
     0.56870000     0.42793607     0.42793604
     0.56880000     0.42783946     0.42783943
     0.56890000     0.42774285     0.42774282
     0.56900000     0.42764624     0.42764620
     0.56910000     0.42754962     0.42754959
     0.56920000     0.42745300     0.42745297
     0.56930000     0.42735638     0.42735634
     0.56940000     0.42725975     0.42725971
     0.56950000     0.42716312     0.42716308
     0.56960000     0.42706648     0.42706645
     0.56970000     0.42696985     0.42696981
     0.56980000     0.42687320     0.42687317
     0.56990000     0.42677656     0.42677652
     0.57000000     0.42667991     0.42667988
     0.57010000     0.42658326     0.42658323
     0.57020000     0.42648661     0.42648657
     0.57030000     0.42638995     0.42638991
     0.57040000     0.42629329     0.42629325
     0.57050000     0.42619662     0.42619659
     0.57060000     0.42609996     0.42609992
     0.57070000     0.42600328     0.42600325
     0.57080000     0.42590661     0.42590657
     0.57090000     0.42580993     0.42580990
     0.57100000     0.42571325     0.42571322
     0.57110000     0.42561657     0.42561653
     0.57120000     0.42551988     0.42551984
     0.57130000     0.42542319     0.42542315
     0.57140000     0.42532649     0.42532646
     0.57150000     0.42522980     0.42522976
     0.57160000     0.42513309     0.42513306
     0.57170000     0.42503639     0.42503635
     0.57180000     0.42493968     0.42493965
     0.57190000     0.42484297     0.42484294
     0.57200000     0.42474626     0.42474622
     0.57210000     0.42464954     0.42464951
     0.57220000     0.42455282     0.42455278
     0.57230000     0.42445610     0.42445606
     0.57240000     0.42435937     0.42435933
     0.57250000     0.42426264     0.42426260
     0.57260000     0.42416590     0.42416587
     0.57270000     0.42406917     0.42406913
     0.57280000     0.42397243     0.42397239
     0.57290000     0.42387568     0.42387565
     0.57300000     0.42377894     0.42377890
     0.57310000     0.42368219     0.42368215
     0.57320000     0.42358543     0.42358540
     0.57330000     0.42348868     0.42348864
     0.57340000     0.42339192     0.42339188
     0.57350000     0.42329515     0.42329512
     0.57360000     0.42319839     0.42319835
     0.57370000     0.42310162     0.42310158
     0.57380000     0.42300485     0.42300481
     0.57390000     0.42290807     0.42290804
     0.57400000     0.42281129     0.42281126
     0.57410000     0.42271451     0.42271447
     0.57420000     0.42261772     0.42261769
     0.57430000     0.42252093     0.42252090
     0.57440000     0.42242414     0.42242411
     0.57450000     0.42232735     0.42232731
     0.57460000     0.42223055     0.42223051
     0.57470000     0.42213375     0.42213371
     0.57480000     0.42203694     0.42203691
     0.57490000     0.42194014     0.42194010
     0.57500000     0.42184332     0.42184329
     0.57510000     0.42174651     0.42174647
     0.57520000     0.42164969     0.42164966
     0.57530000     0.42155287     0.42155284
     0.57540000     0.42145605     0.42145601
     0.57550000     0.42135922     0.42135919
     0.57560000     0.42126239     0.42126236
     0.57570000     0.42116556     0.42116552
     0.57580000     0.42106872     0.42106869
     0.57590000     0.42097188     0.42097185
     0.57600000     0.42087504     0.42087500
     0.57610000     0.42077819     0.42077816
     0.57620000     0.42068134     0.42068131
     0.57630000     0.42058449     0.42058446
     0.57640000     0.42048764     0.42048760
     0.57650000     0.42039078     0.42039074
     0.57660000     0.42029392     0.42029388
     0.57670000     0.42019705     0.42019702
     0.57680000     0.42010018     0.42010015
     0.57690000     0.42000331     0.42000328
     0.57700000     0.41990644     0.41990640
     0.57710000     0.41980956     0.41980953
     0.57720000     0.41971268     0.41971265
     0.57730000     0.41961580     0.41961576
     0.57740000     0.41951891     0.41951888
     0.57750000     0.41942202     0.41942199
     0.57760000     0.41932513     0.41932509
     0.57770000     0.41922823     0.41922820
     0.57780000     0.41913133     0.41913130
     0.57790000     0.41903443     0.41903440
     0.57800000     0.41893753     0.41893749
     0.57810000     0.41884062     0.41884058
     0.57820000     0.41874371     0.41874367
     0.57830000     0.41864679     0.41864676
     0.57840000     0.41854987     0.41854984
     0.57850000     0.41845295     0.41845292
     0.57860000     0.41835603     0.41835599
     0.57870000     0.41825910     0.41825907
     0.57880000     0.41816217     0.41816214
     0.57890000     0.41806524     0.41806521
     0.57900000     0.41796830     0.41796827
     0.57910000     0.41787137     0.41787133
     0.57920000     0.41777442     0.41777439
     0.57930000     0.41767748     0.41767744
     0.57940000     0.41758053     0.41758050
     0.57950000     0.41748358     0.41748354
     0.57960000     0.41738662     0.41738659
     0.57970000     0.41728967     0.41728963
     0.57980000     0.41719271     0.41719267
     0.57990000     0.41709574     0.41709571
     0.58000000     0.41699878     0.41699874
     0.58010000     0.41690181     0.41690177
     0.58020000     0.41680484     0.41680480
     0.58030000     0.41670786     0.41670783
     0.58040000     0.41661088     0.41661085
     0.58050000     0.41651390     0.41651387
     0.58060000     0.41641692     0.41641688
     0.58070000     0.41631993     0.41631989
     0.58080000     0.41622294     0.41622290
     0.58090000     0.41612594     0.41612591
     0.58100000     0.41602895     0.41602891
     0.58110000     0.41593195     0.41593191
     0.58120000     0.41583495     0.41583491
     0.58130000     0.41573794     0.41573791
     0.58140000     0.41564093     0.41564090
     0.58150000     0.41554392     0.41554389
     0.58160000     0.41544691     0.41544687
     0.58170000     0.41534989     0.41534985
     0.58180000     0.41525287     0.41525283
     0.58190000     0.41515584     0.41515581
     0.58200000     0.41505882     0.41505878
     0.58210000     0.41496179     0.41496175
     0.58220000     0.41486476     0.41486472
     0.58230000     0.41476772     0.41476769
     0.58240000     0.41467068     0.41467065
     0.58250000     0.41457364     0.41457361
     0.58260000     0.41447660     0.41447656
     0.58270000     0.41437955     0.41437952
     0.58280000     0.41428250     0.41428247
     0.58290000     0.41418545     0.41418541
     0.58300000     0.41408839     0.41408836
     0.58310000     0.41399133     0.41399130
     0.58320000     0.41389427     0.41389424
     0.58330000     0.41379721     0.41379717
     0.58340000     0.41370014     0.41370010
     0.58350000     0.41360307     0.41360303
     0.58360000     0.41350599     0.41350596
     0.58370000     0.41340892     0.41340888
     0.58380000     0.41331184     0.41331180
     0.58390000     0.41321476     0.41321472
     0.58400000     0.41311767     0.41311764
     0.58410000     0.41302058     0.41302055
     0.58420000     0.41292349     0.41292346
     0.58430000     0.41282640     0.41282636
     0.58440000     0.41272930     0.41272927
     0.58450000     0.41263220     0.41263217
     0.58460000     0.41253510     0.41253506
     0.58470000     0.41243799     0.41243796
     0.58480000     0.41234089     0.41234085
     0.58490000     0.41224377     0.41224374
     0.58500000     0.41214666     0.41214663
     0.58510000     0.41204954     0.41204951
     0.58520000     0.41195242     0.41195239
     0.58530000     0.41185530     0.41185527
     0.58540000     0.41175817     0.41175814
     0.58550000     0.41166105     0.41166101
     0.58560000     0.41156391     0.41156388
     0.58570000     0.41146678     0.41146675
     0.58580000     0.41136964     0.41136961
     0.58590000     0.41127250     0.41127247
     0.58600000     0.41117536     0.41117533
     0.58610000     0.41107822     0.41107818
     0.58620000     0.41098107     0.41098103
     0.58630000     0.41088392     0.41088388
     0.58640000     0.41078676     0.41078673
     0.58650000     0.41068960     0.41068957
     0.58660000     0.41059244     0.41059241
     0.58670000     0.41049528     0.41049525
     0.58680000     0.41039812     0.41039808
     0.58690000     0.41030095     0.41030091
     0.58700000     0.41020378     0.41020374
     0.58710000     0.41010660     0.41010657
     0.58720000     0.41000943     0.41000939
     0.58730000     0.40991225     0.40991221
     0.58740000     0.40981506     0.40981503
     0.58750000     0.40971788     0.40971784
     0.58760000     0.40962069     0.40962066
     0.58770000     0.40952350     0.40952347
     0.58780000     0.40942631     0.40942627
     0.58790000     0.40932911     0.40932908
     0.58800000     0.40923191     0.40923188
     0.58810000     0.40913471     0.40913467
     0.58820000     0.40903750     0.40903747
     0.58830000     0.40894030     0.40894026
     0.58840000     0.40884308     0.40884305
     0.58850000     0.40874587     0.40874584
     0.58860000     0.40864866     0.40864862
     0.58870000     0.40855144     0.40855140
     0.58880000     0.40845422     0.40845418
     0.58890000     0.40835699     0.40835696
     0.58900000     0.40825976     0.40825973
     0.58910000     0.40816253     0.40816250
     0.58920000     0.40806530     0.40806527
     0.58930000     0.40796807     0.40796803
     0.58940000     0.40787083     0.40787079
     0.58950000     0.40777359     0.40777355
     0.58960000     0.40767634     0.40767631
     0.58970000     0.40757910     0.40757906
     0.58980000     0.40748185     0.40748181
     0.58990000     0.40738460     0.40738456
     0.59000000     0.40728734     0.40728731
     0.59010000     0.40719008     0.40719005
     0.59020000     0.40709282     0.40709279
     0.59030000     0.40699556     0.40699553
     0.59040000     0.40689830     0.40689826
     0.59050000     0.40680103     0.40680099
     0.59060000     0.40670376     0.40670372
     0.59070000     0.40660648     0.40660645
     0.59080000     0.40650921     0.40650917
     0.59090000     0.40641193     0.40641189
     0.59100000     0.40631464     0.40631461
     0.59110000     0.40621736     0.40621733
     0.59120000     0.40612007     0.40612004
     0.59130000     0.40602278     0.40602275
     0.59140000     0.40592549     0.40592546
     0.59150000     0.40582819     0.40582816
     0.59160000     0.40573090     0.40573086
     0.59170000     0.40563360     0.40563356
     0.59180000     0.40553629     0.40553626
     0.59190000     0.40543899     0.40543895
     0.59200000     0.40534168     0.40534164
     0.59210000     0.40524436     0.40524433
     0.59220000     0.40514705     0.40514702
     0.59230000     0.40504973     0.40504970
     0.59240000     0.40495241     0.40495238
     0.59250000     0.40485509     0.40485506
     0.59260000     0.40475777     0.40475773
     0.59270000     0.40466044     0.40466041
     0.59280000     0.40456311     0.40456308
     0.59290000     0.40446578     0.40446574
     0.59300000     0.40436844     0.40436841
     0.59310000     0.40427110     0.40427107
     0.59320000     0.40417376     0.40417373
     0.59330000     0.40407642     0.40407638
     0.59340000     0.40397907     0.40397904
     0.59350000     0.40388172     0.40388169
     0.59360000     0.40378437     0.40378434
     0.59370000     0.40368702     0.40368698
     0.59380000     0.40358966     0.40358963
     0.59390000     0.40349230     0.40349227
     0.59400000     0.40339494     0.40339490
     0.59410000     0.40329757     0.40329754
     0.59420000     0.40320021     0.40320017
     0.59430000     0.40310284     0.40310280
     0.59440000     0.40300546     0.40300543
     0.59450000     0.40290809     0.40290805
     0.59460000     0.40281071     0.40281068
     0.59470000     0.40271333     0.40271330
     0.59480000     0.40261595     0.40261591
     0.59490000     0.40251856     0.40251853
     0.59500000     0.40242117     0.40242114
     0.59510000     0.40232378     0.40232375
     0.59520000     0.40222639     0.40222635
     0.59530000     0.40212899     0.40212896
     0.59540000     0.40203159     0.40203156
     0.59550000     0.40193419     0.40193416
     0.59560000     0.40183679     0.40183675
     0.59570000     0.40173938     0.40173935
     0.59580000     0.40164197     0.40164194
     0.59590000     0.40154456     0.40154453
     0.59600000     0.40144715     0.40144711
     0.59610000     0.40134973     0.40134970
     0.59620000     0.40125231     0.40125228
     0.59630000     0.40115489     0.40115485
     0.59640000     0.40105746     0.40105743
     0.59650000     0.40096004     0.40096000
     0.59660000     0.40086261     0.40086257
     0.59670000     0.40076517     0.40076514
     0.59680000     0.40066774     0.40066771
     0.59690000     0.40057030     0.40057027
     0.59700000     0.40047286     0.40047283
     0.59710000     0.40037542     0.40037539
     0.59720000     0.40027797     0.40027794
     0.59730000     0.40018053     0.40018049
     0.59740000     0.40008308     0.40008304
     0.59750000     0.39998562     0.39998559
     0.59760000     0.39988817     0.39988814
     0.59770000     0.39979071     0.39979068
     0.59780000     0.39969325     0.39969322
     0.59790000     0.39959579     0.39959575
     0.59800000     0.39949832     0.39949829
     0.59810000     0.39940085     0.39940082
     0.59820000     0.39930338     0.39930335
     0.59830000     0.39920591     0.39920588
     0.59840000     0.39910844     0.39910840
     0.59850000     0.39901096     0.39901092
     0.59860000     0.39891348     0.39891344
     0.59870000     0.39881599     0.39881596
     0.59880000     0.39871851     0.39871848
     0.59890000     0.39862102     0.39862099
     0.59900000     0.39852353     0.39852350
     0.59910000     0.39842604     0.39842600
     0.59920000     0.39832854     0.39832851
     0.59930000     0.39823104     0.39823101
     0.59940000     0.39813354     0.39813351
     0.59950000     0.39803604     0.39803601
     0.59960000     0.39793853     0.39793850
     0.59970000     0.39784103     0.39784099
     0.59980000     0.39774352     0.39774348
     0.59990000     0.39764600     0.39764597
     0.60000000     0.39754849     0.39754845
     0.60010000     0.39745097     0.39745094
     0.60020000     0.39735345     0.39735342
     0.60030000     0.39725593     0.39725589
     0.60040000     0.39715840     0.39715837
     0.60050000     0.39706087     0.39706084
     0.60060000     0.39696334     0.39696331
     0.60070000     0.39686581     0.39686578
     0.60080000     0.39676828     0.39676824
     0.60090000     0.39667074     0.39667070
     0.60100000     0.39657320     0.39657316
     0.60110000     0.39647565     0.39647562
     0.60120000     0.39637811     0.39637808
     0.60130000     0.39628056     0.39628053
     0.60140000     0.39618301     0.39618298
     0.60150000     0.39608546     0.39608543
     0.60160000     0.39598790     0.39598787
     0.60170000     0.39589035     0.39589031
     0.60180000     0.39579279     0.39579275
     0.60190000     0.39569523     0.39569519
     0.60200000     0.39559766     0.39559763
     0.60210000     0.39550009     0.39550006
     0.60220000     0.39540252     0.39540249
     0.60230000     0.39530495     0.39530492
     0.60240000     0.39520738     0.39520735
     0.60250000     0.39510980     0.39510977
     0.60260000     0.39501222     0.39501219
     0.60270000     0.39491464     0.39491461
     0.60280000     0.39481706     0.39481702
     0.60290000     0.39471947     0.39471944
     0.60300000     0.39462188     0.39462185
     0.60310000     0.39452429     0.39452426
     0.60320000     0.39442670     0.39442666
     0.60330000     0.39432910     0.39432907
     0.60340000     0.39423150     0.39423147
     0.60350000     0.39413390     0.39413387
     0.60360000     0.39403630     0.39403627
     0.60370000     0.39393869     0.39393866
     0.60380000     0.39384109     0.39384105
     0.60390000     0.39374348     0.39374344
     0.60400000     0.39364586     0.39364583
     0.60410000     0.39354825     0.39354821
     0.60420000     0.39345063     0.39345060
     0.60430000     0.39335301     0.39335298
     0.60440000     0.39325539     0.39325536
     0.60450000     0.39315776     0.39315773
     0.60460000     0.39306014     0.39306010
     0.60470000     0.39296251     0.39296247
     0.60480000     0.39286488     0.39286484
     0.60490000     0.39276724     0.39276721
     0.60500000     0.39266960     0.39266957
     0.60510000     0.39257197     0.39257193
     0.60520000     0.39247433     0.39247429
     0.60530000     0.39237668     0.39237665
     0.60540000     0.39227904     0.39227900
     0.60550000     0.39218139     0.39218135
     0.60560000     0.39208374     0.39208370
     0.60570000     0.39198608     0.39198605
     0.60580000     0.39188843     0.39188840
     0.60590000     0.39179077     0.39179074
     0.60600000     0.39169311     0.39169308
     0.60610000     0.39159545     0.39159542
     0.60620000     0.39149778     0.39149775
     0.60630000     0.39140012     0.39140009
     0.60640000     0.39130245     0.39130242
     0.60650000     0.39120478     0.39120474
     0.60660000     0.39110710     0.39110707
     0.60670000     0.39100943     0.39100939
     0.60680000     0.39091175     0.39091172
     0.60690000     0.39081407     0.39081404
     0.60700000     0.39071638     0.39071635
     0.60710000     0.39061870     0.39061867
     0.60720000     0.39052101     0.39052098
     0.60730000     0.39042332     0.39042329
     0.60740000     0.39032563     0.39032560
     0.60750000     0.39022793     0.39022790
     0.60760000     0.39013024     0.39013020
     0.60770000     0.39003254     0.39003251
     0.60780000     0.38993484     0.38993480
     0.60790000     0.38983713     0.38983710
     0.60800000     0.38973943     0.38973939
     0.60810000     0.38964172     0.38964169
     0.60820000     0.38954401     0.38954397
     0.60830000     0.38944629     0.38944626
     0.60840000     0.38934858     0.38934855
     0.60850000     0.38925086     0.38925083
     0.60860000     0.38915314     0.38915311
     0.60870000     0.38905542     0.38905539
     0.60880000     0.38895770     0.38895766
     0.60890000     0.38885997     0.38885994
     0.60900000     0.38876224     0.38876221
     0.60910000     0.38866451     0.38866448
     0.60920000     0.38856678     0.38856674
     0.60930000     0.38846904     0.38846901
     0.60940000     0.38837130     0.38837127
     0.60950000     0.38827356     0.38827353
     0.60960000     0.38817582     0.38817579
     0.60970000     0.38807807     0.38807804
     0.60980000     0.38798033     0.38798029
     0.60990000     0.38788258     0.38788255
     0.61000000     0.38778483     0.38778479
     0.61010000     0.38768707     0.38768704
     0.61020000     0.38758932     0.38758928
     0.61030000     0.38749156     0.38749153
     0.61040000     0.38739380     0.38739377
     0.61050000     0.38729604     0.38729600
     0.61060000     0.38719827     0.38719824
     0.61070000     0.38710050     0.38710047
     0.61080000     0.38700273     0.38700270
     0.61090000     0.38690496     0.38690493
     0.61100000     0.38680719     0.38680716
     0.61110000     0.38670941     0.38670938
     0.61120000     0.38661163     0.38661160
     0.61130000     0.38651385     0.38651382
     0.61140000     0.38641607     0.38641604
     0.61150000     0.38631829     0.38631825
     0.61160000     0.38622050     0.38622047
     0.61170000     0.38612271     0.38612268
     0.61180000     0.38602492     0.38602489
     0.61190000     0.38592712     0.38592709
     0.61200000     0.38582933     0.38582930
     0.61210000     0.38573153     0.38573150
     0.61220000     0.38563373     0.38563370
     0.61230000     0.38553593     0.38553590
     0.61240000     0.38543812     0.38543809
     0.61250000     0.38534032     0.38534028
     0.61260000     0.38524251     0.38524248
     0.61270000     0.38514470     0.38514466
     0.61280000     0.38504688     0.38504685
     0.61290000     0.38494907     0.38494903
     0.61300000     0.38485125     0.38485122
     0.61310000     0.38475343     0.38475340
     0.61320000     0.38465561     0.38465558
     0.61330000     0.38455778     0.38455775
     0.61340000     0.38445996     0.38445992
     0.61350000     0.38436213     0.38436210
     0.61360000     0.38426430     0.38426426
     0.61370000     0.38416646     0.38416643
     0.61380000     0.38406863     0.38406860
     0.61390000     0.38397079     0.38397076
     0.61400000     0.38387295     0.38387292
     0.61410000     0.38377511     0.38377508
     0.61420000     0.38367727     0.38367723
     0.61430000     0.38357942     0.38357939
     0.61440000     0.38348157     0.38348154
     0.61450000     0.38338372     0.38338369
     0.61460000     0.38328587     0.38328584
     0.61470000     0.38318802     0.38318798
     0.61480000     0.38309016     0.38309013
     0.61490000     0.38299230     0.38299227
     0.61500000     0.38289444     0.38289441
     0.61510000     0.38279658     0.38279654
     0.61520000     0.38269871     0.38269868
     0.61530000     0.38260084     0.38260081
     0.61540000     0.38250297     0.38250294
     0.61550000     0.38240510     0.38240507
     0.61560000     0.38230723     0.38230720
     0.61570000     0.38220935     0.38220932
     0.61580000     0.38211148     0.38211144
     0.61590000     0.38201360     0.38201356
     0.61600000     0.38191571     0.38191568
     0.61610000     0.38181783     0.38181780
     0.61620000     0.38171994     0.38171991
     0.61630000     0.38162205     0.38162202
     0.61640000     0.38152416     0.38152413
     0.61650000     0.38142627     0.38142624
     0.61660000     0.38132838     0.38132834
